Tên_mặt_hàng,Ngày(int),Giá,Ngày
Dưa chuột/dưa chuội,804,9000.0,2023-03-19
Dưa chuột/dưa chuội,811,9000.0,2023-03-26
Dưa chuột/dưa chuội,818,9000.0,2023-04-02
Dưa chuột/dưa chuội,825,9000.0,2023-04-09
Dưa chuột/dưa chuội,832,9000.0,2023-04-16
Dưa chuột/dưa chuội,839,9000.0,2023-04-23
Dưa chuột/dưa chuội,846,9000.0,2023-04-30
Dưa chuột/dưa chuội,853,9000.0,2023-05-07
Dưa chuột/dưa chuội,860,9000.0,2023-05-14
Dưa chuột/dưa chuội,867,9000.0,2023-05-21
Dưa chuột/dưa chuội,874,9000.0,2023-05-28
Dưa chuột/dưa chuội,881,9000.0,2023-06-04
Dưa chuột/dưa chuội,888,9000.0,2023-06-11
Dưa chuột/dưa chuội,895,9000.0,2023-06-18
Dưa chuột/dưa chuội,902,9000.0,2023-06-25
Dưa chuột/dưa chuội,909,9000.0,2023-07-02
Dưa chuột/dưa chuội,916,9000.0,2023-07-09
Dưa chuột/dưa chuội,923,9000.0,2023-07-16
Dưa chuột/dưa chuội,930,9000.0,2023-07-23
Dưa chuột/dưa chuội,937,9000.0,2023-07-30
Dưa chuột/dưa chuội,944,9000.0,2023-08-06
Dưa chuột/dưa chuội,951,9000.0,2023-08-13
Dưa chuột/dưa chuội,958,9000.0,2023-08-20
Dưa chuột/dưa chuội,965,9000.0,2023-08-27
Dưa chuột/dưa chuội,972,9000.0,2023-09-03
Dưa chuột/dưa chuội,979,9000.0,2023-09-10
Dưa chuột/dưa chuội,986,9000.0,2023-09-17
Dưa chuột/dưa chuội,993,9000.0,2023-09-24
Dưa chuột/dưa chuội,1000,9000.0,2023-10-01
Dưa chuột/dưa chuội,1007,9000.0,2023-10-08
Dưa chuột/dưa chuội,1014,9000.0,2023-10-15
Dưa chuột/dưa chuội,1021,9000.0,2023-10-22
Dưa chuột/dưa chuội,1028,9000.0,2023-10-29
Dưa chuột/dưa chuội,1035,9000.0,2023-11-05
Dưa chuột/dưa chuội,1042,9000.0,2023-11-12
Dưa chuột/dưa chuội,1049,9000.0,2023-11-19
Dưa chuột/dưa chuội,1056,9000.0,2023-11-26
Dưa chuột/dưa chuội,1063,9000.0,2023-12-03
Dưa chuột/dưa chuội,1070,9000.0,2023-12-10
Dưa chuột/dưa chuội,1077,9000.0,2023-12-17
Quýt đường,482,45000.0,2022-05-01
Quýt đường,489,45000.0,2022-05-08
Quýt đường,496,45000.0,2022-05-15
Quýt đường,503,45000.0,2022-05-22
Quýt đường,510,45000.0,2022-05-29
Quýt đường,517,45000.0,2022-06-05
Quýt đường,524,45000.0,2022-06-12
Quýt đường,531,45000.0,2022-06-19
Quýt đường,538,45000.0,2022-06-26
Quýt đường,545,45000.0,2022-07-03
Quýt đường,552,45000.0,2022-07-10
Quýt đường,559,45000.0,2022-07-17
Quýt đường,566,45000.0,2022-07-24
Quýt đường,573,45000.0,2022-07-31
Quýt đường,580,45000.0,2022-08-07
Quýt đường,587,45000.0,2022-08-14
Quýt đường,594,45000.0,2022-08-21
Quýt đường,601,45000.0,2022-08-28
Quýt đường,608,45000.0,2022-09-04
Quýt đường,615,45000.0,2022-09-11
Quýt đường,622,45000.0,2022-09-18
Quýt đường,629,45000.0,2022-09-25
Quýt đường,636,45000.0,2022-10-02
Quýt đường,643,45000.0,2022-10-09
Quýt đường,650,45000.0,2022-10-16
Quýt đường,657,45000.0,2022-10-23
Quýt đường,664,45000.0,2022-10-30
Quýt đường,671,45000.0,2022-11-06
Quýt đường,678,45000.0,2022-11-13
Quýt đường,685,45000.0,2022-11-20
Quýt đường,692,45000.0,2022-11-27
Quýt đường,699,45000.0,2022-12-04
Quýt đường,706,45000.0,2022-12-11
Quýt đường,713,45000.0,2022-12-18
Quýt đường,720,45000.0,2022-12-25
Quýt đường,727,45000.0,2023-01-01
Quýt đường,734,45000.0,2023-01-08
Quýt đường,741,45000.0,2023-01-15
Quýt đường,748,45000.0,2023-01-22
Quýt đường,755,45000.0,2023-01-29
Quýt đường,762,45000.0,2023-02-05
Quýt đường,769,45000.0,2023-02-12
Quýt đường,776,45000.0,2023-02-19
Quýt đường,783,45000.0,2023-02-26
Quýt đường,790,45000.0,2023-03-05
Quýt đường,797,45000.0,2023-03-12
Quýt đường,804,45000.0,2023-03-19
Quýt đường,811,45000.0,2023-03-26
Quýt đường,818,45000.0,2023-04-02
Quýt đường,825,45000.0,2023-04-09
Quýt đường,832,45000.0,2023-04-16
Quýt đường,839,45000.0,2023-04-23
Quýt đường,846,45000.0,2023-04-30
Quýt đường,853,45000.0,2023-05-07
Quýt đường,860,45000.0,2023-05-14
Quýt đường,867,45000.0,2023-05-21
Quýt đường,874,45000.0,2023-05-28
Quýt đường,881,45000.0,2023-06-04
Quýt đường,888,45000.0,2023-06-11
Quýt đường,895,45000.0,2023-06-18
Quýt đường,902,45000.0,2023-06-25
Quýt đường,909,45000.0,2023-07-02
Quýt đường,916,45000.0,2023-07-09
Quýt đường,923,45000.0,2023-07-16
Quýt đường,930,45000.0,2023-07-23
Quýt đường,937,45000.0,2023-07-30
Quýt đường,944,45000.0,2023-08-06
Quýt đường,951,45000.0,2023-08-13
Quýt đường,958,45000.0,2023-08-20
Quýt đường,965,45000.0,2023-08-27
Quýt đường,972,45000.0,2023-09-03
Quýt đường,979,45000.0,2023-09-10
Quýt đường,986,45000.0,2023-09-17
Quýt đường,993,45000.0,2023-09-24
Quýt đường,1000,45000.0,2023-10-01
Xoài cát Hòa Lộc,111,42500.0,2021-04-25
Xoài cát Hòa Lộc,118,42500.0,2021-05-02
Xoài cát Hòa Lộc,125,42500.0,2021-05-09
Xoài cát Hòa Lộc,132,42500.0,2021-05-16
Xoài cát Hòa Lộc,139,42500.0,2021-05-23
Xoài cát Hòa Lộc,146,42500.0,2021-05-30
Xoài cát Hòa Lộc,153,42500.0,2021-06-06
Xoài cát Hòa Lộc,160,42500.0,2021-06-13
Xoài cát Hòa Lộc,167,42500.0,2021-06-20
Xoài cát Hòa Lộc,174,42500.0,2021-06-27
Xoài cát Hòa Lộc,181,42500.0,2021-07-04
Xoài cát Hòa Lộc,188,42500.0,2021-07-11
Xoài cát Hòa Lộc,195,42500.0,2021-07-18
Xoài cát Hòa Lộc,202,42500.0,2021-07-25
Xoài cát Hòa Lộc,209,42500.0,2021-08-01
Xoài cát Hòa Lộc,216,42500.0,2021-08-08
Xoài cát Hòa Lộc,223,42500.0,2021-08-15
Xoài cát Hòa Lộc,230,42500.0,2021-08-22
Xoài cát Hòa Lộc,237,42500.0,2021-08-29
Xoài cát Hòa Lộc,244,42500.0,2021-09-05
Xoài cát Hòa Lộc,251,42500.0,2021-09-12
Xoài cát Hòa Lộc,258,42500.0,2021-09-19
Xoài cát Hòa Lộc,265,42500.0,2021-09-26
Xoài cát Hòa Lộc,272,42500.0,2021-10-03
Xoài cát Hòa Lộc,279,42500.0,2021-10-10
Xoài cát Hòa Lộc,286,42500.0,2021-10-17
Xoài cát Hòa Lộc,293,42500.0,2021-10-24
Xoài cát Hòa Lộc,300,42500.0,2021-10-31
Xoài cát Hòa Lộc,307,42500.0,2021-11-07
Xoài cát Hòa Lộc,314,42500.0,2021-11-14
Xoài cát Hòa Lộc,321,42500.0,2021-11-21
Xoài cát Hòa Lộc,328,42500.0,2021-11-28
Xoài cát Hòa Lộc,335,42500.0,2021-12-05
Xoài cát Hòa Lộc,342,42500.0,2021-12-12
Xoài cát Hòa Lộc,349,42500.0,2021-12-19
Xoài cát Hòa Lộc,356,42500.0,2021-12-26
Xoài cát Hòa Lộc,363,42500.0,2022-01-02
Xoài cát Hòa Lộc,370,42500.0,2022-01-09
Xoài cát Hòa Lộc,377,42500.0,2022-01-16
Xoài cát Hòa Lộc,384,42500.0,2022-01-23
Xoài cát Hòa Lộc,391,42500.0,2022-01-30
Xoài cát Hòa Lộc,398,42500.0,2022-02-06
Xoài cát Hòa Lộc,405,42500.0,2022-02-13
Xoài cát Hòa Lộc,412,42500.0,2022-02-20
Xoài cát Hòa Lộc,419,42500.0,2022-02-27
Xoài cát Hòa Lộc,426,42500.0,2022-03-06
Xoài cát Hòa Lộc,433,42500.0,2022-03-13
Xoài cát Hòa Lộc,440,42500.0,2022-03-20
Xoài cát Hòa Lộc,447,42500.0,2022-03-27
Xoài cát Hòa Lộc,454,42500.0,2022-04-03
Xoài cát Hòa Lộc,461,42500.0,2022-04-10
Xoài cát Hòa Lộc,468,42500.0,2022-04-17
Xoài cát Hòa Lộc,475,42500.0,2022-04-24
Xoài cát Hòa Lộc,482,42500.0,2022-05-01
Xoài cát Hòa Lộc,489,42500.0,2022-05-08
Xoài cát Hòa Lộc,496,42500.0,2022-05-15
Xoài cát Hòa Lộc,503,42500.0,2022-05-22
Xoài cát Hòa Lộc,510,42500.0,2022-05-29
Xoài cát Hòa Lộc,517,42500.0,2022-06-05
Xoài cát Hòa Lộc,524,42500.0,2022-06-12
Xoài cát Hòa Lộc,531,42500.0,2022-06-19
Xoài cát Hòa Lộc,538,42500.0,2022-06-26
Xoài cát Hòa Lộc,545,42500.0,2022-07-03
Xoài cát Hòa Lộc,552,42500.0,2022-07-10
Xoài cát Hòa Lộc,559,42500.0,2022-07-17
Xoài cát Hòa Lộc,566,42500.0,2022-07-24
Xoài cát Hòa Lộc,573,42500.0,2022-07-31
Xoài cát Hòa Lộc,580,42500.0,2022-08-07
Xoài cát Hòa Lộc,587,42500.0,2022-08-14
Xoài cát Hòa Lộc,594,42500.0,2022-08-21
Xoài cát Hòa Lộc,601,42500.0,2022-08-28
Xoài cát Hòa Lộc,608,42500.0,2022-09-04
Xoài cát Hòa Lộc,615,42500.0,2022-09-11
Xoài cát Hòa Lộc,622,42500.0,2022-09-18
Xoài cát Hòa Lộc,629,42500.0,2022-09-25
Xoài cát Hòa Lộc,636,42500.0,2022-10-02
Xoài cát Hòa Lộc,643,42500.0,2022-10-09
Xoài cát Hòa Lộc,650,42500.0,2022-10-16
Xoài cát Hòa Lộc,657,42500.0,2022-10-23
Xoài cát Hòa Lộc,664,42500.0,2022-10-30
Xoài cát Hòa Lộc,671,42500.0,2022-11-06
Xoài cát Hòa Lộc,678,42500.0,2022-11-13
Xoài cát Hòa Lộc,685,42500.0,2022-11-20
Xoài cát Hòa Lộc,692,42500.0,2022-11-27
Xoài cát Hòa Lộc,699,42500.0,2022-12-04
Xoài cát Hòa Lộc,706,42500.0,2022-12-11
Xoài cát Hòa Lộc,713,42500.0,2022-12-18
Xoài cát Hòa Lộc,720,42500.0,2022-12-25
Xoài cát Hòa Lộc,727,42500.0,2023-01-01
Xoài cát Hòa Lộc,734,42500.0,2023-01-08
Xoài cát Hòa Lộc,741,42500.0,2023-01-15
Xoài cát Hòa Lộc,748,42500.0,2023-01-22
Xoài cát Hòa Lộc,755,42500.0,2023-01-29
Xoài cát Hòa Lộc,762,42500.0,2023-02-05
Xoài cát Hòa Lộc,769,42500.0,2023-02-12
Xoài cát Hòa Lộc,776,42500.0,2023-02-19
Xoài cát Hòa Lộc,783,42500.0,2023-02-26
Xoài cát Hòa Lộc,790,42500.0,2023-03-05
Xoài cát Hòa Lộc,797,42500.0,2023-03-12
Xoài cát Hòa Lộc,804,42500.0,2023-03-19
Xoài cát Hòa Lộc,811,42500.0,2023-03-26
Xoài cát Hòa Lộc,818,42500.0,2023-04-02
Xoài cát Hòa Lộc,825,42500.0,2023-04-09
Xoài cát Hòa Lộc,832,42500.0,2023-04-16
Xoài cát Hòa Lộc,839,42500.0,2023-04-23
Xoài cát Hòa Lộc,846,42500.0,2023-04-30
Xoài cát Hòa Lộc,853,42500.0,2023-05-07
Xoài cát Hòa Lộc,860,42500.0,2023-05-14
Xoài cát Hòa Lộc,867,42500.0,2023-05-21
Xoài cát Hòa Lộc,874,42500.0,2023-05-28
Xoài cát Hòa Lộc,881,42500.0,2023-06-04
Xoài cát Hòa Lộc,888,42500.0,2023-06-11
Xoài cát Hòa Lộc,895,42500.0,2023-06-18
Xoài cát Hòa Lộc,902,42500.0,2023-06-25
Xoài cát Hòa Lộc,909,42500.0,2023-07-02
Xoài cát Hòa Lộc,916,42500.0,2023-07-09
Xoài cát Hòa Lộc,923,42500.0,2023-07-16
Xoài cát Hòa Lộc,930,42500.0,2023-07-23
Xoài cát Hòa Lộc,937,42500.0,2023-07-30
Xoài cát Hòa Lộc,944,42500.0,2023-08-06
Xoài cát Hòa Lộc,951,42500.0,2023-08-13
Xoài cát Hòa Lộc,958,42500.0,2023-08-20
Xoài cát Hòa Lộc,965,42500.0,2023-08-27
Xoài cát Hòa Lộc,972,42500.0,2023-09-03
Xoài cát Hòa Lộc,979,42500.0,2023-09-10
Xoài cát Hòa Lộc,986,42500.0,2023-09-17
Xoài cát Hòa Lộc,993,42500.0,2023-09-24
Xoài cát Hòa Lộc,1000,42500.0,2023-10-01
Bưởi năm roi (loại 1),111,34000.0,2021-04-25
Bưởi năm roi (loại 1),118,34000.0,2021-05-02
Bưởi năm roi (loại 1),125,34000.0,2021-05-09
Bưởi năm roi (loại 1),132,34000.0,2021-05-16
Bưởi năm roi (loại 1),139,34000.0,2021-05-23
Bưởi năm roi (loại 1),146,34000.0,2021-05-30
Bưởi năm roi (loại 1),153,34000.0,2021-06-06
Bưởi năm roi (loại 1),160,34000.0,2021-06-13
Bưởi năm roi (loại 1),167,34000.0,2021-06-20
Bưởi năm roi (loại 1),174,34000.0,2021-06-27
Bưởi năm roi (loại 1),181,34000.0,2021-07-04
Bưởi năm roi (loại 1),188,34000.0,2021-07-11
Bưởi năm roi (loại 1),195,34000.0,2021-07-18
Bưởi năm roi (loại 1),202,34000.0,2021-07-25
Bưởi năm roi (loại 1),209,34000.0,2021-08-01
Bưởi năm roi (loại 1),216,34000.0,2021-08-08
Bưởi năm roi (loại 1),223,34000.0,2021-08-15
Bưởi năm roi (loại 1),230,34000.0,2021-08-22
Bưởi năm roi (loại 1),237,34000.0,2021-08-29
Bưởi năm roi (loại 1),244,34000.0,2021-09-05
Bưởi năm roi (loại 1),251,34000.0,2021-09-12
Bưởi năm roi (loại 1),258,34000.0,2021-09-19
Bưởi năm roi (loại 1),265,34000.0,2021-09-26
Bưởi năm roi (loại 1),272,34000.0,2021-10-03
Bưởi năm roi (loại 1),279,34000.0,2021-10-10
Bưởi năm roi (loại 1),286,34000.0,2021-10-17
Bưởi năm roi (loại 1),293,34000.0,2021-10-24
Bưởi năm roi (loại 1),300,34000.0,2021-10-31
Bưởi năm roi (loại 1),307,34000.0,2021-11-07
Bưởi năm roi (loại 1),314,34000.0,2021-11-14
Bưởi năm roi (loại 1),321,34000.0,2021-11-21
Bưởi năm roi (loại 1),328,34000.0,2021-11-28
Bưởi năm roi (loại 1),335,34000.0,2021-12-05
Bưởi năm roi (loại 1),342,34000.0,2021-12-12
Bưởi năm roi (loại 1),349,34000.0,2021-12-19
Bưởi năm roi (loại 1),356,34000.0,2021-12-26
Bưởi năm roi (loại 1),363,34000.0,2022-01-02
Bưởi năm roi (loại 1),370,34000.0,2022-01-09
Bưởi năm roi (loại 1),377,34000.0,2022-01-16
Bưởi năm roi (loại 1),384,34000.0,2022-01-23
Bưởi năm roi (loại 1),391,34000.0,2022-01-30
Bưởi năm roi (loại 1),398,34000.0,2022-02-06
Bưởi năm roi (loại 1),405,34000.0,2022-02-13
Bưởi năm roi (loại 1),412,34000.0,2022-02-20
Bưởi năm roi (loại 1),419,34000.0,2022-02-27
Bưởi năm roi (loại 1),426,34000.0,2022-03-06
Bưởi năm roi (loại 1),433,34000.0,2022-03-13
Bưởi năm roi (loại 1),440,34000.0,2022-03-20
Bưởi năm roi (loại 1),447,34000.0,2022-03-27
Bưởi năm roi (loại 1),454,34000.0,2022-04-03
Bưởi năm roi (loại 1),461,34000.0,2022-04-10
Bưởi năm roi (loại 1),468,34000.0,2022-04-17
Bưởi năm roi (loại 1),475,34000.0,2022-04-24
Bưởi năm roi (loại 1),482,34000.0,2022-05-01
Bưởi năm roi (loại 1),489,34000.0,2022-05-08
Bưởi năm roi (loại 1),496,34000.0,2022-05-15
Bưởi năm roi (loại 1),503,34000.0,2022-05-22
Bưởi năm roi (loại 1),510,34000.0,2022-05-29
Bưởi năm roi (loại 1),517,34000.0,2022-06-05
Bưởi năm roi (loại 1),524,34000.0,2022-06-12
Bưởi năm roi (loại 1),531,34000.0,2022-06-19
Bưởi năm roi (loại 1),538,34000.0,2022-06-26
Bưởi năm roi (loại 1),545,34000.0,2022-07-03
Bưởi năm roi (loại 1),552,34000.0,2022-07-10
Bưởi năm roi (loại 1),559,34000.0,2022-07-17
Bưởi năm roi (loại 1),566,34000.0,2022-07-24
Bưởi năm roi (loại 1),573,34000.0,2022-07-31
Bưởi năm roi (loại 1),580,34000.0,2022-08-07
Bưởi năm roi (loại 1),587,34000.0,2022-08-14
Bưởi năm roi (loại 1),594,34000.0,2022-08-21
Bưởi năm roi (loại 1),601,34000.0,2022-08-28
Bưởi năm roi (loại 1),608,34000.0,2022-09-04
Bưởi năm roi (loại 1),615,34000.0,2022-09-11
Bưởi năm roi (loại 1),622,34000.0,2022-09-18
Bưởi năm roi (loại 1),629,34000.0,2022-09-25
Bưởi năm roi (loại 1),636,34000.0,2022-10-02
Bưởi năm roi (loại 1),643,34000.0,2022-10-09
Bưởi năm roi (loại 1),650,34000.0,2022-10-16
Bưởi năm roi (loại 1),657,34000.0,2022-10-23
Bưởi năm roi (loại 1),664,34000.0,2022-10-30
Bưởi năm roi (loại 1),671,34000.0,2022-11-06
Bưởi năm roi (loại 1),678,34000.0,2022-11-13
Bưởi năm roi (loại 1),685,34000.0,2022-11-20
Bưởi năm roi (loại 1),692,34000.0,2022-11-27
Bưởi năm roi (loại 1),699,34000.0,2022-12-04
Bưởi năm roi (loại 1),706,34000.0,2022-12-11
Bưởi năm roi (loại 1),713,34000.0,2022-12-18
Bưởi năm roi (loại 1),720,34000.0,2022-12-25
Bưởi năm roi (loại 1),727,34000.0,2023-01-01
Bưởi năm roi (loại 1),734,34000.0,2023-01-08
Bưởi năm roi (loại 1),741,34000.0,2023-01-15
Bưởi năm roi (loại 1),748,34000.0,2023-01-22
Bưởi năm roi (loại 1),755,34000.0,2023-01-29
Bưởi năm roi (loại 1),762,34000.0,2023-02-05
Bưởi năm roi (loại 1),769,34000.0,2023-02-12
Bưởi năm roi (loại 1),776,34000.0,2023-02-19
Bưởi năm roi (loại 1),783,34000.0,2023-02-26
Bưởi năm roi (loại 1),790,34000.0,2023-03-05
Bưởi năm roi (loại 1),797,34000.0,2023-03-12
Bưởi năm roi (loại 1),804,34000.0,2023-03-19
Bưởi năm roi (loại 1),811,34000.0,2023-03-26
Bưởi năm roi (loại 1),818,34000.0,2023-04-02
Bưởi năm roi (loại 1),825,34000.0,2023-04-09
Bưởi năm roi (loại 1),832,34000.0,2023-04-16
Bưởi năm roi (loại 1),839,34000.0,2023-04-23
Bưởi năm roi (loại 1),846,34000.0,2023-04-30
Bưởi năm roi (loại 1),853,34000.0,2023-05-07
Bưởi năm roi (loại 1),860,34000.0,2023-05-14
Bưởi năm roi (loại 1),867,34000.0,2023-05-21
Bưởi năm roi (loại 1),874,34000.0,2023-05-28
Bưởi năm roi (loại 1),881,34000.0,2023-06-04
Bưởi năm roi (loại 1),888,34000.0,2023-06-11
Bưởi năm roi (loại 1),895,34000.0,2023-06-18
Bưởi năm roi (loại 1),902,34000.0,2023-06-25
Bưởi năm roi (loại 1),909,34000.0,2023-07-02
Bưởi năm roi (loại 1),916,34000.0,2023-07-09
Bưởi năm roi (loại 1),923,34000.0,2023-07-16
Bưởi năm roi (loại 1),930,34000.0,2023-07-23
Bưởi năm roi (loại 1),937,34000.0,2023-07-30
Bưởi năm roi (loại 1),944,34000.0,2023-08-06
Bưởi năm roi (loại 1),951,34000.0,2023-08-13
Bưởi năm roi (loại 1),958,34000.0,2023-08-20
Bưởi năm roi (loại 1),965,34000.0,2023-08-27
Bưởi năm roi (loại 1),972,34000.0,2023-09-03
Bưởi năm roi (loại 1),979,34000.0,2023-09-10
Bưởi năm roi (loại 1),986,34000.0,2023-09-17
Bưởi năm roi (loại 1),993,34000.0,2023-09-24
Bưởi năm roi (loại 1),1000,34000.0,2023-10-01
Cam sành (loại 1),104,23000.0,2021-04-18
Cam sành (loại 1),111,23000.0,2021-04-25
Cam sành (loại 1),118,23000.0,2021-05-02
Cam sành (loại 1),125,23000.0,2021-05-09
Cam sành (loại 1),132,23000.0,2021-05-16
Cam sành (loại 1),139,23000.0,2021-05-23
Cam sành (loại 1),146,23000.0,2021-05-30
Cam sành (loại 1),153,23000.0,2021-06-06
Cam sành (loại 1),160,23000.0,2021-06-13
Cam sành (loại 1),167,23000.0,2021-06-20
Cam sành (loại 1),174,23000.0,2021-06-27
Cam sành (loại 1),181,23000.0,2021-07-04
Cam sành (loại 1),188,23000.0,2021-07-11
Cam sành (loại 1),195,23000.0,2021-07-18
Cam sành (loại 1),202,23000.0,2021-07-25
Cam sành (loại 1),209,23000.0,2021-08-01
Cam sành (loại 1),216,23000.0,2021-08-08
Cam sành (loại 1),223,23000.0,2021-08-15
Cam sành (loại 1),230,23000.0,2021-08-22
Cam sành (loại 1),237,23000.0,2021-08-29
Cam sành (loại 1),244,23000.0,2021-09-05
